#SPECTRAL ENERGY DISTRIBUTION
#Manual forced to consider 1 SED
12+log(O/H)     	 log(N/O)        	 log(U)          	 HI_4m           	 ArII_7m         	 HI_7m           	 ArV_8m          	 ArIII_9m        	 SIV_10m         	 HI_12m          	 NeII_12m        	 ArV_13m         	 NeV_14m         	 NeIII_15m       	 SIII_19m        	 NeV_24m         	 OIV_26m         	 SIII_33m        	 OIII_52m        	 NIII_57m        	 OIII_88m        	 NII_122m        	 NII_205m       
6.9000000 	 -1.5000000 	 -0.5000000 	 0.0387000 	 0.0000000 	 0.0095000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0035000 	 0.0000000 	 0.0000000 	 0.0181000 	 0.0000000 	 0.0000000 	 0.0214000 	 0.0126000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0000000
6.9000000 	 -1.3750000 	 -4.0000000 	 0.0580000 	 0.0000000 	 0.0173000 	 0.0000000 	 0.0032000 	 0.0000000 	 0.0064000 	 0.0057000 	 0.0000000 	 0.0000000 	 0.0162000 	 0.0071000 	 0.0000000 	 0.0000000 	 0.0073000 	 0.0032000 	 0.0000000 	 0.0019000 	 0.0000000 	 0.0000000
6.9000000 	 -1.3750000 	 -3.7500000 	 0.0572000 	 0.0000000 	 0.0170000 	 0.0000000 	 0.0035000 	 0.0000000 	 0.0063000 	 0.0037000 	 0.0000000 	 0.0000000 	 0.0193000 	 0.0098000 	 0.0000000 	 0.0000000 	 0.0099000 	 0.0087000 	 0.0000000 	 0.0053000 	 0.0000000 	 0.0000000
6.9000000 	 -1.3750000 	 -3.5000000 	 0.0617000 	 0.0000000 	 0.0184000 	 0.0000000 	 0.0042000 	 0.0033000 	 0.0067000 	 0.0027000 	 0.0000000 	 0.0000000 	 0.0241000 	 0.0137000 	 0.0000000 	 0.0040000 	 0.0137000 	 0.0247000 	 0.0013000 	 0.0150000 	 0.0000000 	 0.0000000
6.9000000 	 -1.3750000 	 -3.2500000 	 0.0604000 	 0.0000000 	 0.0179000 	 0.0000000 	 0.0043000 	 0.0082000 	 0.0066000 	 0.0017000 	 0.0000000 	 0.0000000 	 0.0253000 	 0.0157000 	 0.0000000 	 0.0147000 	 0.0155000 	 0.0401000 	 0.0021000 	 0.0243000 	 0.0000000 	 0.0000000
6.9000000 	 -1.3750000 	 -3.0000000 	 0.0589000 	 0.0000000 	 0.0173000 	 0.0000000 	 0.0040000 	 0.0174000 	 0.0064000 	 0.0011000 	 0.0000000 	 0.0018000 	 0.0249000 	 0.0161000 	 0.0021000 	 0.0384000 	 0.0158000 	 0.0493000 	 0.0026000 	 0.0300000 	 0.0000000 	 0.0000000
6.9000000 	 -1.3750000 	 -2.7500000 	 0.0573000 	 0.0000000 	 0.0167000 	 0.0000000 	 0.0033000 	 0.0297000 	 0.0061000 	 0.0000000 	 0.0000000 	 0.0075000 	 0.0226000 	 0.0146000 	 0.0087000 	 0.0748000 	 0.0142000 	 0.0506000 	 0.0028000 	 0.0309000 	 0.0000000 	 0.0000000
6.9000000 	 -1.3750000 	 -2.5000000 	 0.0555000 	 0.0000000 	 0.0160000 	 0.0014000 	 0.0024000 	 0.0393000 	 0.0059000 	 0.0000000 	 0.0022000 	 0.0220000 	 0.0186000 	 0.0116000 	 0.0257000 	 0.1153000 	 0.0112000 	 0.0463000 	 0.0026000 	 0.0284000 	 0.0000000 	 0.0000000
6.9000000 	 -1.3750000 	 -2.2500000 	 0.0535000 	 0.0000000 	 0.0152000 	 0.0025000 	 0.0017000 	 0.0400000 	 0.0056000 	 0.0000000 	 0.0038000 	 0.0452000 	 0.0140000 	 0.0079000 	 0.0536000 	 0.1507000 	 0.0076000 	 0.0389000 	 0.0022000 	 0.0239000 	 0.0000000 	 0.0000000
6.9000000 	 -1.3750000 	 -2.0000000 	 0.0513000 	 0.0000000 	 0.0144000 	 0.0036000 	 0.0011000 	 0.0298000 	 0.0053000 	 0.0000000 	 0.0054000 	 0.0689000 	 0.0098000 	 0.0044000 	 0.0820000 	 0.1671000 	 0.0042000 	 0.0297000 	 0.0016000 	 0.0183000 	 0.0000000 	 0.0000000
6.9000000 	 -1.3750000 	 -1.7500000 	 0.0493000 	 0.0000000 	 0.0136000 	 0.0040000 	 0.0000000 	 0.0169000 	 0.0050000 	 0.0000000 	 0.0059000 	 0.0831000 	 0.0063000 	 0.0020000 	 0.0977000 	 0.1559000 	 0.0019000 	 0.0201000 	 0.0011000 	 0.0124000 	 0.0000000 	 0.0000000
6.9000000 	 -1.3750000 	 -1.5000000 	 0.0475000 	 0.0000000 	 0.0130000 	 0.0032000 	 0.0000000 	 0.0085000 	 0.0048000 	 0.0000000 	 0.0047000 	 0.0807000 	 0.0038000 	 0.0000000 	 0.0937000 	 0.1199000 	 0.0000000 	 0.0122000 	 0.0000000 	 0.0075000 	 0.0000000 	 0.0000000
6.9000000 	 -1.3750000 	 -1.2500000 	 0.0458000 	 0.0000000 	 0.0123000 	 0.0018000 	 0.0000000 	 0.0041000 	 0.0045000 	 0.0000000 	 0.0027000 	 0.0658000 	 0.0021000 	 0.0000000 	 0.0757000 	 0.0776000 	 0.0000000 	 0.0066000 	 0.0000000 	 0.0040000 	 0.0000000 	 0.0000000
6.9000000 	 -1.3750000 	 -1.0000000 	 0.0438000 	 0.0000000 	 0.0115000 	 0.0000000 	 0.0000000 	 0.0020000 	 0.0043000 	 0.0000000 	 0.0013000 	 0.0465000 	 0.0011000 	 0.0000000 	 0.0537000 	 0.0443000 	 0.0000000 	 0.0033000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0000000
6.9000000 	 -1.3750000 	 -0.7500000 	 0.0413000 	 0.0000000 	 0.0106000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0039000 	 0.0000000 	 0.0000000 	 0.0297000 	 0.0000000 	 0.0000000 	 0.0348000 	 0.0236000 	 0.0000000 	 0.0015000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0000000
6.9000000 	 -1.3750000 	 -0.5000000 	 0.0387000 	 0.0000000 	 0.0095000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0035000 	 0.0000000 	 0.0000000 	 0.0181000 	 0.0000000 	 0.0000000 	 0.0214000 	 0.0126000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0000000
6.9000000 	 -1.2500000 	 -4.0000000 	 0.0580000 	 0.0000000 	 0.0173000 	 0.0000000 	 0.0032000 	 0.0000000 	 0.0064000 	 0.0057000 	 0.0000000 	 0.0000000 	 0.0162000 	 0.0071000 	 0.0000000 	 0.0000000 	 0.0073000 	 0.0032000 	 0.0000000 	 0.0019000 	 0.0000000 	 0.0000000
6.9000000 	 -1.2500000 	 -3.7500000 	 0.0572000 	 0.0000000 	 0.0170000 	 0.0000000 	 0.0035000 	 0.0000000 	 0.0063000 	 0.0037000 	 0.0000000 	 0.0000000 	 0.0193000 	 0.0098000 	 0.0000000 	 0.0000000 	 0.0099000 	 0.0087000 	 0.0000000 	 0.0053000 	 0.0000000 	 0.0000000
6.9000000 	 -1.2500000 	 -3.5000000 	 0.0617000 	 0.0000000 	 0.0184000 	 0.0000000 	 0.0042000 	 0.0033000 	 0.0067000 	 0.0027000 	 0.0000000 	 0.0000000 	 0.0241000 	 0.0137000 	 0.0000000 	 0.0040000 	 0.0137000 	 0.0247000 	 0.0017000 	 0.0150000 	 0.0000000 	 0.0000000
6.9000000 	 -1.2500000 	 -3.2500000 	 0.0604000 	 0.0000000 	 0.0179000 	 0.0000000 	 0.0043000 	 0.0082000 	 0.0066000 	 0.0017000 	 0.0000000 	 0.0000000 	 0.0253000 	 0.0157000 	 0.0000000 	 0.0147000 	 0.0155000 	 0.0401000 	 0.0028000 	 0.0243000 	 0.0000000 	 0.0000000
6.9000000 	 -1.2500000 	 -3.0000000 	 0.0589000 	 0.0000000 	 0.0173000 	 0.0000000 	 0.0040000 	 0.0174000 	 0.0064000 	 0.0011000 	 0.0000000 	 0.0018000 	 0.0249000 	 0.0161000 	 0.0021000 	 0.0384000 	 0.0158000 	 0.0493000 	 0.0035000 	 0.0300000 	 0.0000000 	 0.0000000
6.9000000 	 -1.2500000 	 -2.7500000 	 0.0573000 	 0.0000000 	 0.0167000 	 0.0000000 	 0.0033000 	 0.0297000 	 0.0061000 	 0.0000000 	 0.0000000 	 0.0075000 	 0.0226000 	 0.0146000 	 0.0087000 	 0.0750000 	 0.0142000 	 0.0506000 	 0.0037000 	 0.0309000 	 0.0000000 	 0.0000000
6.9000000 	 -1.2500000 	 -2.5000000 	 0.0555000 	 0.0000000 	 0.0160000 	 0.0014000 	 0.0024000 	 0.0393000 	 0.0059000 	 0.0000000 	 0.0022000 	 0.0219000 	 0.0186000 	 0.0116000 	 0.0257000 	 0.1152000 	 0.0112000 	 0.0463000 	 0.0034000 	 0.0284000 	 0.0000000 	 0.0000000
6.9000000 	 -1.2500000 	 -2.2500000 	 0.0535000 	 0.0000000 	 0.0152000 	 0.0025000 	 0.0017000 	 0.0401000 	 0.0056000 	 0.0000000 	 0.0038000 	 0.0453000 	 0.0141000 	 0.0079000 	 0.0537000 	 0.1509000 	 0.0076000 	 0.0389000 	 0.0029000 	 0.0240000 	 0.0000000 	 0.0000000
6.9000000 	 -1.2500000 	 -2.0000000 	 0.0513000 	 0.0000000 	 0.0144000 	 0.0036000 	 0.0011000 	 0.0298000 	 0.0053000 	 0.0000000 	 0.0054000 	 0.0691000 	 0.0098000 	 0.0043000 	 0.0823000 	 0.1676000 	 0.0042000 	 0.0296000 	 0.0022000 	 0.0183000 	 0.0000000 	 0.0000000
6.9000000 	 -1.2500000 	 -1.7500000 	 0.0493000 	 0.0000000 	 0.0136000 	 0.0040000 	 0.0000000 	 0.0170000 	 0.0050000 	 0.0000000 	 0.0059000 	 0.0830000 	 0.0064000 	 0.0020000 	 0.0975000 	 0.1556000 	 0.0019000 	 0.0202000 	 0.0015000 	 0.0124000 	 0.0000000 	 0.0000000
6.9000000 	 -1.2500000 	 -1.5000000 	 0.0476000 	 0.0000000 	 0.0130000 	 0.0032000 	 0.0000000 	 0.0085000 	 0.0048000 	 0.0000000 	 0.0047000 	 0.0807000 	 0.0038000 	 0.0000000 	 0.0937000 	 0.1199000 	 0.0000000 	 0.0122000 	 0.0000000 	 0.0075000 	 0.0000000 	 0.0000000
6.9000000 	 -1.2500000 	 -1.2500000 	 0.0459000 	 0.0000000 	 0.0123000 	 0.0018000 	 0.0000000 	 0.0041000 	 0.0045000 	 0.0000000 	 0.0027000 	 0.0658000 	 0.0021000 	 0.0000000 	 0.0757000 	 0.0776000 	 0.0000000 	 0.0066000 	 0.0000000 	 0.0040000 	 0.0000000 	 0.0000000
6.9000000 	 -1.2500000 	 -1.0000000 	 0.0438000 	 0.0000000 	 0.0115000 	 0.0000000 	 0.0000000 	 0.0019000 	 0.0043000 	 0.0000000 	 0.0013000 	 0.0465000 	 0.0011000 	 0.0000000 	 0.0538000 	 0.0443000 	 0.0000000 	 0.0032000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0000000
6.9000000 	 -1.2500000 	 -0.7500000 	 0.0413000 	 0.0000000 	 0.0106000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0039000 	 0.0000000 	 0.0000000 	 0.0297000 	 0.0000000 	 0.0000000 	 0.0348000 	 0.0236000 	 0.0000000 	 0.0015000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0000000
6.9000000 	 -1.2500000 	 -0.5000000 	 0.0387000 	 0.0000000 	 0.0095000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0035000 	 0.0000000 	 0.0000000 	 0.0182000 	 0.0000000 	 0.0000000 	 0.0214000 	 0.0127000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0000000
6.9000000 	 -1.1250000 	 -4.0000000 	 0.0580000 	 0.0000000 	 0.0173000 	 0.0000000 	 0.0032000 	 0.0000000 	 0.0064000 	 0.0057000 	 0.0000000 	 0.0000000 	 0.0162000 	 0.0071000 	 0.0000000 	 0.0000000 	 0.0073000 	 0.0032000 	 0.0000000 	 0.0019000 	 0.0000000 	 0.0000000
6.9000000 	 -1.1250000 	 -3.7500000 	 0.0572000 	 0.0000000 	 0.0170000 	 0.0000000 	 0.0035000 	 0.0000000 	 0.0063000 	 0.0037000 	 0.0000000 	 0.0000000 	 0.0193000 	 0.0098000 	 0.0000000 	 0.0000000 	 0.0099000 	 0.0087000 	 0.0000000 	 0.0053000 	 0.0000000 	 0.0000000
6.9000000 	 -1.1250000 	 -3.5000000 	 0.0617000 	 0.0000000 	 0.0184000 	 0.0000000 	 0.0042000 	 0.0033000 	 0.0067000 	 0.0027000 	 0.0000000 	 0.0000000 	 0.0241000 	 0.0137000 	 0.0000000 	 0.0040000 	 0.0137000 	 0.0247000 	 0.0023000 	 0.0150000 	 0.0000000 	 0.0000000
6.9000000 	 -1.1250000 	 -3.2500000 	 0.0604000 	 0.0000000 	 0.0179000 	 0.0000000 	 0.0043000 	 0.0082000 	 0.0066000 	 0.0017000 	 0.0000000 	 0.0000000 	 0.0253000 	 0.0157000 	 0.0000000 	 0.0147000 	 0.0155000 	 0.0401000 	 0.0037000 	 0.0243000 	 0.0000000 	 0.0000000
6.9000000 	 -1.1250000 	 -3.0000000 	 0.0589000 	 0.0000000 	 0.0173000 	 0.0000000 	 0.0040000 	 0.0174000 	 0.0064000 	 0.0011000 	 0.0000000 	 0.0018000 	 0.0249000 	 0.0161000 	 0.0021000 	 0.0384000 	 0.0158000 	 0.0493000 	 0.0047000 	 0.0300000 	 0.0000000 	 0.0000000
6.9000000 	 -1.1250000 	 -2.7500000 	 0.0573000 	 0.0000000 	 0.0167000 	 0.0000000 	 0.0033000 	 0.0294000 	 0.0062000 	 0.0000000 	 0.0000000 	 0.0075000 	 0.0226000 	 0.0146000 	 0.0086000 	 0.0741000 	 0.0142000 	 0.0505000 	 0.0049000 	 0.0308000 	 0.0000000 	 0.0000000
6.9000000 	 -1.1250000 	 -2.5000000 	 0.0556000 	 0.0000000 	 0.0160000 	 0.0014000 	 0.0024000 	 0.0393000 	 0.0059000 	 0.0000000 	 0.0022000 	 0.0219000 	 0.0186000 	 0.0116000 	 0.0257000 	 0.1150000 	 0.0113000 	 0.0463000 	 0.0046000 	 0.0284000 	 0.0000000 	 0.0000000
6.9000000 	 -1.1250000 	 -2.2500000 	 0.0535000 	 0.0000000 	 0.0153000 	 0.0025000 	 0.0017000 	 0.0401000 	 0.0056000 	 0.0000000 	 0.0039000 	 0.0453000 	 0.0140000 	 0.0079000 	 0.0538000 	 0.1509000 	 0.0076000 	 0.0389000 	 0.0039000 	 0.0240000 	 0.0000000 	 0.0000000
6.9000000 	 -1.1250000 	 -2.0000000 	 0.0514000 	 0.0000000 	 0.0144000 	 0.0036000 	 0.0011000 	 0.0298000 	 0.0053000 	 0.0000000 	 0.0054000 	 0.0689000 	 0.0098000 	 0.0044000 	 0.0821000 	 0.1671000 	 0.0042000 	 0.0297000 	 0.0029000 	 0.0183000 	 0.0000000 	 0.0000000
6.9000000 	 -1.1250000 	 -1.7500000 	 0.0494000 	 0.0000000 	 0.0137000 	 0.0040000 	 0.0000000 	 0.0170000 	 0.0050000 	 0.0000000 	 0.0059000 	 0.0831000 	 0.0064000 	 0.0020000 	 0.0977000 	 0.1558000 	 0.0019000 	 0.0202000 	 0.0020000 	 0.0124000 	 0.0000000 	 0.0000000
6.9000000 	 -1.1250000 	 -1.5000000 	 0.0476000 	 0.0000000 	 0.0130000 	 0.0032000 	 0.0000000 	 0.0085000 	 0.0048000 	 0.0000000 	 0.0047000 	 0.0808000 	 0.0038000 	 0.0000000 	 0.0938000 	 0.1199000 	 0.0000000 	 0.0122000 	 0.0012000 	 0.0075000 	 0.0000000 	 0.0000000
6.9000000 	 -1.1250000 	 -1.2500000 	 0.0459000 	 0.0000000 	 0.0123000 	 0.0018000 	 0.0000000 	 0.0041000 	 0.0045000 	 0.0000000 	 0.0027000 	 0.0659000 	 0.0021000 	 0.0000000 	 0.0759000 	 0.0776000 	 0.0000000 	 0.0066000 	 0.0000000 	 0.0040000 	 0.0000000 	 0.0000000
6.9000000 	 -1.1250000 	 -1.0000000 	 0.0438000 	 0.0000000 	 0.0115000 	 0.0000000 	 0.0000000 	 0.0019000 	 0.0043000 	 0.0000000 	 0.0013000 	 0.0466000 	 0.0011000 	 0.0000000 	 0.0538000 	 0.0443000 	 0.0000000 	 0.0032000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0000000
6.9000000 	 -1.1250000 	 -0.7500000 	 0.0413000 	 0.0000000 	 0.0106000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0039000 	 0.0000000 	 0.0000000 	 0.0297000 	 0.0000000 	 0.0000000 	 0.0348000 	 0.0237000 	 0.0000000 	 0.0015000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0000000
6.9000000 	 -1.1250000 	 -0.5000000 	 0.0387000 	 0.0000000 	 0.0095000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0035000 	 0.0000000 	 0.0000000 	 0.0182000 	 0.0000000 	 0.0000000 	 0.0214000 	 0.0127000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0000000
6.9000000 	 -1.0000000 	 -4.0000000 	 0.0580000 	 0.0000000 	 0.0173000 	 0.0000000 	 0.0032000 	 0.0000000 	 0.0064000 	 0.0057000 	 0.0000000 	 0.0000000 	 0.0162000 	 0.0071000 	 0.0000000 	 0.0000000 	 0.0073000 	 0.0032000 	 0.0000000 	 0.0019000 	 0.0000000 	 0.0000000
6.9000000 	 -1.0000000 	 -3.7500000 	 0.0572000 	 0.0000000 	 0.0170000 	 0.0000000 	 0.0035000 	 0.0000000 	 0.0063000 	 0.0037000 	 0.0000000 	 0.0000000 	 0.0193000 	 0.0098000 	 0.0000000 	 0.0000000 	 0.0099000 	 0.0087000 	 0.0012000 	 0.0053000 	 0.0000000 	 0.0000000
6.9000000 	 -1.0000000 	 -3.5000000 	 0.0617000 	 0.0000000 	 0.0184000 	 0.0000000 	 0.0042000 	 0.0033000 	 0.0067000 	 0.0027000 	 0.0000000 	 0.0000000 	 0.0241000 	 0.0137000 	 0.0000000 	 0.0040000 	 0.0137000 	 0.0247000 	 0.0031000 	 0.0150000 	 0.0000000 	 0.0000000
6.9000000 	 -1.0000000 	 -3.2500000 	 0.0604000 	 0.0000000 	 0.0179000 	 0.0000000 	 0.0043000 	 0.0082000 	 0.0066000 	 0.0017000 	 0.0000000 	 0.0000000 	 0.0253000 	 0.0157000 	 0.0000000 	 0.0147000 	 0.0155000 	 0.0401000 	 0.0050000 	 0.0243000 	 0.0000000 	 0.0000000
6.9000000 	 -1.0000000 	 -3.0000000 	 0.0590000 	 0.0000000 	 0.0173000 	 0.0000000 	 0.0040000 	 0.0174000 	 0.0064000 	 0.0011000 	 0.0000000 	 0.0018000 	 0.0249000 	 0.0161000 	 0.0021000 	 0.0384000 	 0.0158000 	 0.0493000 	 0.0063000 	 0.0300000 	 0.0000000 	 0.0000000
6.9000000 	 -1.0000000 	 -2.7500000 	 0.0574000 	 0.0000000 	 0.0167000 	 0.0000000 	 0.0033000 	 0.0297000 	 0.0062000 	 0.0000000 	 0.0000000 	 0.0075000 	 0.0226000 	 0.0146000 	 0.0087000 	 0.0749000 	 0.0142000 	 0.0506000 	 0.0066000 	 0.0309000 	 0.0000000 	 0.0000000
6.9000000 	 -1.0000000 	 -2.5000000 	 0.0556000 	 0.0000000 	 0.0161000 	 0.0014000 	 0.0024000 	 0.0394000 	 0.0059000 	 0.0000000 	 0.0022000 	 0.0220000 	 0.0186000 	 0.0116000 	 0.0257000 	 0.1154000 	 0.0112000 	 0.0464000 	 0.0061000 	 0.0284000 	 0.0000000 	 0.0000000
6.9000000 	 -1.0000000 	 -2.2500000 	 0.0536000 	 0.0000000 	 0.0153000 	 0.0025000 	 0.0017000 	 0.0401000 	 0.0056000 	 0.0000000 	 0.0038000 	 0.0452000 	 0.0141000 	 0.0079000 	 0.0536000 	 0.1506000 	 0.0076000 	 0.0390000 	 0.0051000 	 0.0240000 	 0.0000000 	 0.0000000
6.9000000 	 -1.0000000 	 -2.0000000 	 0.0514000 	 0.0000000 	 0.0145000 	 0.0036000 	 0.0011000 	 0.0298000 	 0.0053000 	 0.0000000 	 0.0054000 	 0.0689000 	 0.0099000 	 0.0044000 	 0.0821000 	 0.1670000 	 0.0042000 	 0.0297000 	 0.0039000 	 0.0183000 	 0.0000000 	 0.0000000
6.9000000 	 -1.0000000 	 -1.7500000 	 0.0494000 	 0.0000000 	 0.0137000 	 0.0040000 	 0.0000000 	 0.0170000 	 0.0050000 	 0.0000000 	 0.0059000 	 0.0831000 	 0.0064000 	 0.0020000 	 0.0978000 	 0.1557000 	 0.0019000 	 0.0202000 	 0.0026000 	 0.0125000 	 0.0000000 	 0.0000000
6.9000000 	 -1.0000000 	 -1.5000000 	 0.0476000 	 0.0000000 	 0.0130000 	 0.0032000 	 0.0000000 	 0.0085000 	 0.0048000 	 0.0000000 	 0.0047000 	 0.0808000 	 0.0038000 	 0.0000000 	 0.0939000 	 0.1199000 	 0.0000000 	 0.0122000 	 0.0016000 	 0.0075000 	 0.0000000 	 0.0000000
6.9000000 	 -1.0000000 	 -1.2500000 	 0.0459000 	 0.0000000 	 0.0123000 	 0.0018000 	 0.0000000 	 0.0041000 	 0.0045000 	 0.0000000 	 0.0027000 	 0.0659000 	 0.0021000 	 0.0000000 	 0.0759000 	 0.0777000 	 0.0000000 	 0.0066000 	 0.0000000 	 0.0040000 	 0.0000000 	 0.0000000
6.9000000 	 -1.0000000 	 -1.0000000 	 0.0438000 	 0.0000000 	 0.0115000 	 0.0000000 	 0.0000000 	 0.0019000 	 0.0043000 	 0.0000000 	 0.0013000 	 0.0466000 	 0.0011000 	 0.0000000 	 0.0538000 	 0.0443000 	 0.0000000 	 0.0032000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0000000
6.9000000 	 -1.0000000 	 -0.7500000 	 0.0413000 	 0.0000000 	 0.0106000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0039000 	 0.0000000 	 0.0000000 	 0.0297000 	 0.0000000 	 0.0000000 	 0.0348000 	 0.0237000 	 0.0000000 	 0.0015000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0000000
6.9000000 	 -1.0000000 	 -0.5000000 	 0.0387000 	 0.0000000 	 0.0095000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0035000 	 0.0000000 	 0.0000000 	 0.0181000 	 0.0000000 	 0.0000000 	 0.0214000 	 0.0126000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0000000 	 0.0000000
6.9000000 	 -0.8750000 	 -4.0000000 	 0.0580000 	 0.0000000 	 0.0173000 	 0.0000000 	 0.0032000 	 0.0000000 	 0.0064000 	 0.0057000 	 0.0000000 	 0.0000000 	 0.0162000 	 0.0071000 	 0.0000000 	 0.0000000 	 0.0073000 	 0.0032000 	 0.0000000 	 0.0019000 	 0.0000000 	 0.0000000
6.9000000 	 -0.8750000 	 -3.7500000 	 0.0572000 	 0.0000000 	 0.0170000 	 0.0000000 	 0.0035000 	 0.0000000 	 0.0063000 	 0.0037000 	 0.0000000 	 0.0000000 	 0.0193000 	 0.0098000 	 0.0000000 	 0.0000000 	 0.0099000 	 0.0087000 	 0.0016000 	 0.0053000 	 0.0000000 	 0.0000000
6.9000000 	 -0.8750000 	 -3.5000000 	 0.0618000 	 0.0000000 	 0.0184000 	 0.0000000 	 0.0042000 	 0.0033000 	 0.0067000 	 0.0027000 	 0.0000000 	 0.0000000 	 0.0241000 	 0.0137000 	 0.0000000 	 0.0040000 	 0.0137000 	 0.0247000 	 0.0041000 	 0.0149000 	 0.0000000 	 0.0000000
6.9000000 	 -0.8750000 	 -3.2500000 	 0.0604000 	 0.0000000 	 0.0179000 	 0.0000000 	 0.0043000 	 0.0082000 	 0.0066000 	 0.0018000 	 0.0000000 	 0.0000000 	 0.0253000 	 0.0157000 	 0.0000000 	 0.0147000 	 0.0155000 	 0.0401000 	 0.0067000 	 0.0243000 	 0.0000000 	 0.0000000
6.9000000 	 -0.8750000 	 -3.0000000 	 0.0590000 	 0.0000000 	 0.0173000 	 0.0000000 	 0.0040000 	 0.0174000 	 0.0064000 	 0.0011000 	 0.0000000 	 0.0018000 	 0.0249000 	 0.0161000 	 0.0021000 	 0.0384000 	 0.0158000 	 0.0493000 	 0.0084000 	 0.0300000 	 0.0000000 	 0.0000000
6.9000000 	 -0.8750000 	 -2.7500000 	 0.0574000 	 0.0000000 	 0.0167000 	 0.0000000 	 0.0033000 	 0.0297000 	 0.0062000 	 0.0000000 	 0.0000000 	 0.0075000 	 0.0226000 	 0.0146000 	 0.0087000 	 0.0749000 	 0.0142000 	 0.0506000 	 0.0088000 	 0.0309000 	 0.0000000 	 0.0000000
6.9000000 	 -0.8750000 	 -2.5000000 	 0.0556000 	 0.0000000 	 0.0161000 	 0.0014000 	 0.0024000 	 0.0392000 	 0.0059000 	 0.0000000 	 0.0022000 	 0.0219000 	 0.0187000 	 0.0116000 	 0.0256000 	 0.1147000 	 0.0113000 	 0.0463000 	 0.0082000 	 0.0284000 	 0.0000000 	 0.0000000
6.9000000 	 -0.8750000 	 -2.2500000 	 0.0536000 	 0.0000000 	 0.0153000 	 0.0025000 	 0.0017000 	 0.0401000 	 0.0056000 	 0.0000000 	 0.0038000 	 0.0452000 	 0.0141000 	 0.0079000 	 0.0536000 	 0.1503000 	 0.0076000 	 0.0390000 	 0.0069000 	 0.0240000 	 0.0000000 	 0.0000000
6.9000000 	 -0.8750000 	 -2.0000000 	 0.0515000 	 0.0000000 	 0.0145000 	 0.0036000 	 0.0011000 	 0.0299000 	 0.0053000 	 0.0000000 	 0.0054000 	 0.0690000 	 0.0099000 	 0.0044000 	 0.0823000 	 0.1672000 	 0.0042000 	 0.0298000 	 0.0052000 	 0.0184000 	 0.0000000 	 0.0000000
6.9000000 	 -0.8750000 	 -1.7500000 	 0.0495000 	 0.0000000 	 0.0137000 	 0.0040000 	 0.0000000 	 0.0170000 	 0.0051000 	 0.0000000 	 0.0059000 	 0.0834000 	 0.0063000 	 0.0020000 	 0.0982000 	 0.1561000 	 0.0019000 	 0.0202000 	 0.0035000 	 0.0125000 	 0.0000000 	 0.0000000
6.9000000 	 -0.8750000 	 -1.5000000 	 0.0477000 	 0.0000000 	 0.0130000 	 0.0032000 	 0.0000000 	 0.0085000 	 0.0048000 	 0.0000000 	 0.0047000 	 0.0810000 	 0.0038000 	 0.0000000 	 0.0941000 	 0.1200000 	 0.0000000 	 0.0122000 	 0.0022000 	 0.0075000 	 0.0000000 	 0.0000000
6.9000000 	 -0.8750000 	 -1.2500000 	 0.0459000 	 0.0000000 	 0.0123000 	 0.0018000 	 0.0000000 	 0.0042000 	 0.0046000 	 0.0000000 	 0.0027000 	 0.0659000 	 0.0021000 	 0.0000000 	 0.0758000 	 0.0776000 	 0.0000000 	 0.0067000 	 0.0013000 	 0.0041000 	 0.0000000 	 0.0000000
6.9000000 	 -0.8750000 	 -1.0000000 	 0.0439000 	 0.0000000 	 0.0115000 	 0.0000000 	 0.0000000 	 0.0019000 	 0.0043000 	 0.0000000 	 0.0013000 	 0.0466000 	 0.0011000 	 0.0000000 	 0.0538000 	 0.0443000 	 0.0000000 	 0.0033000 	 0.0000000 	 0.0020000 	 0.0000000 	 0.0000000
