#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 60 kK
# SED: WM-Basic (Pauldrach et al 2001) 
#plane-paralell geometry
#
12+log(O/H) Teff log(Usp) OII_3727 OIII_5007 SII_6717,31 SIII_9069 He1_4471 He1_5876 HeI_6678 HeII_4686 ArIV_4740 ArIII_7135
8.0000 60000.0000 -3.2500 3.5441 1.7991 0.5834 0.1620 0.0227 0.0580 0.0164 0.0014 0.0000 0.0656
8.0000 60000.0000 -3.5000 3.8620 0.8148 0.7532 0.1283 0.0232 0.0594 0.0168 0.0012 0.0000 0.0603
8.0000 60000.0000 -3.7500 3.6781 0.2957 0.9280 0.0950 0.0239 0.0611 0.0173 0.0000 0.0000 0.0547
8.0000 60000.0000 -4.0000 3.2199 0.0949 1.0910 0.0666 0.0247 0.0631 0.0179 0.0000 0.0000 0.0493
8.3000 30000.0000 -1.5000 1.1527 0.0175 0.0893 0.1006 0.0030 0.0079 0.0023 0.0000 0.0000 0.0068
8.3000 30000.0000 -1.7500 1.1839 0.0079 0.1306 0.0985 0.0024 0.0062 0.0018 0.0000 0.0000 0.0051
8.3000 30000.0000 -2.0000 1.2068 0.0037 0.1886 0.0924 0.0020 0.0051 0.0015 0.0000 0.0000 0.0040
8.3000 30000.0000 -2.2500 1.2138 0.0017 0.2647 0.0818 0.0017 0.0044 0.0013 0.0000 0.0000 0.0032
8.3000 30000.0000 -2.5000 1.1892 0.0000 0.3527 0.0669 0.0015 0.0040 0.0012 0.0000 0.0000 0.0027
8.3000 30000.0000 -2.7500 1.1177 0.0000 0.4363 0.0498 0.0014 0.0037 0.0011 0.0000 0.0000 0.0024
8.3000 30000.0000 -3.0000 0.9771 0.0000 0.4900 0.0330 0.0013 0.0035 0.0010 0.0000 0.0000 0.0021
8.3000 30000.0000 -3.2500 0.7704 0.0000 0.4938 0.0195 0.0013 0.0034 0.0000 0.0000 0.0000 0.0017
8.3000 30000.0000 -3.5000 0.5352 0.0000 0.4490 0.0104 0.0013 0.0033 0.0000 0.0000 0.0000 0.0013
8.3000 30000.0000 -3.7500 0.3399 0.0000 0.3806 0.0052 0.0012 0.0031 0.0000 0.0000 0.0000 0.0000
8.3000 30000.0000 -4.0000 0.2149 0.0000 0.3212 0.0027 0.0010 0.0028 0.0000 0.0000 0.0000 0.0000
8.3000 32500.0000 -1.5000 2.4472 0.2610 0.1100 0.1901 0.0090 0.0235 0.0067 0.0000 0.0000 0.0284
8.3000 32500.0000 -1.7500 2.4900 0.1420 0.1578 0.1831 0.0075 0.0195 0.0056 0.0000 0.0000 0.0228
8.3000 32500.0000 -2.0000 2.4764 0.0725 0.2262 0.1712 0.0064 0.0165 0.0047 0.0000 0.0000 0.0183
8.3000 32500.0000 -2.2500 2.4082 0.0350 0.3199 0.1534 0.0055 0.0144 0.0041 0.0000 0.0000 0.0149
8.3000 32500.0000 -2.5000 2.2668 0.0163 0.4353 0.1290 0.0050 0.0130 0.0037 0.0000 0.0000 0.0124
8.3000 32500.0000 -2.7500 2.0346 0.0072 0.5543 0.0994 0.0047 0.0122 0.0035 0.0000 0.0000 0.0104
8.3000 32500.0000 -3.0000 1.7101 0.0031 0.6440 0.0689 0.0045 0.0117 0.0033 0.0000 0.0000 0.0087
8.3000 32500.0000 -3.2500 1.3242 0.0013 0.6747 0.0428 0.0043 0.0113 0.0032 0.0000 0.0000 0.0070
8.3000 32500.0000 -3.5000 0.9372 0.0000 0.6400 0.0241 0.0042 0.0109 0.0031 0.0000 0.0000 0.0053
8.3000 32500.0000 -3.7500 0.6265 0.0000 0.5705 0.0128 0.0039 0.0101 0.0029 0.0000 0.0000 0.0037
8.3000 32500.0000 -4.0000 0.4218 0.0000 0.5055 0.0069 0.0033 0.0088 0.0025 0.0000 0.0000 0.0025
8.3000 35000.0000 -1.5000 2.7050 1.7938 0.0999 0.2650 0.0191 0.0493 0.0139 0.0000 0.0000 0.0788
8.3000 35000.0000 -1.7500 3.0620 1.2363 0.1426 0.2563 0.0174 0.0449 0.0127 0.0000 0.0000 0.0685
8.3000 35000.0000 -2.0000 3.2957 0.7839 0.2051 0.2425 0.0157 0.0405 0.0115 0.0000 0.0000 0.0590
8.3000 35000.0000 -2.2500 3.3477 0.4476 0.2926 0.2213 0.0143 0.0369 0.0105 0.0000 0.0000 0.0504
8.3000 35000.0000 -2.5000 3.2065 0.2264 0.4066 0.1918 0.0132 0.0342 0.0097 0.0000 0.0000 0.0428
8.3000 35000.0000 -2.7500 2.8887 0.1022 0.5360 0.1553 0.0126 0.0325 0.0092 0.0000 0.0000 0.0360
8.3000 35000.0000 -3.0000 2.4634 0.0413 0.6592 0.1158 0.0121 0.0312 0.0089 0.0000 0.0000 0.0299
8.3000 35000.0000 -3.2500 1.9959 0.0152 0.7471 0.0792 0.0117 0.0303 0.0086 0.0000 0.0000 0.0243
8.3000 35000.0000 -3.5000 1.5233 0.0051 0.7776 0.0496 0.0110 0.0286 0.0081 0.0000 0.0000 0.0188
8.3000 35000.0000 -3.7500 1.1084 0.0015 0.7579 0.0290 0.0100 0.0259 0.0074 0.0000 0.0000 0.0136
8.3000 35000.0000 -4.0000 0.7904 0.0000 0.7136 0.0166 0.0086 0.0224 0.0064 0.0000 0.0000 0.0094
8.3000 37500.0000 -1.5000 1.4597 3.8579 0.0790 0.2826 0.0219 0.0565 0.0159 0.0000 0.0000 0.1036
8.3000 37500.0000 -1.7500 1.8603 3.1360 0.1086 0.2758 0.0219 0.0564 0.0159 0.0000 0.0000 0.0997
8.3000 37500.0000 -2.0000 2.3144 2.4054 0.1547 0.2657 0.0218 0.0561 0.0158 0.0000 0.0000 0.0954
8.3000 37500.0000 -2.2500 2.7481 1.6861 0.2241 0.2504 0.0215 0.0554 0.0157 0.0000 0.0000 0.0900
8.3000 37500.0000 -2.5000 3.0495 1.0406 0.3219 0.2275 0.0212 0.0544 0.0154 0.0000 0.0000 0.0829
8.3000 37500.0000 -2.7500 3.1223 0.5454 0.4474 0.1961 0.0206 0.0531 0.0150 0.0000 0.0000 0.0739
8.3000 37500.0000 -3.0000 2.9206 0.2389 0.5872 0.1575 0.0200 0.0514 0.0146 0.0000 0.0000 0.0635
8.3000 37500.0000 -3.2500 2.5189 0.0882 0.7190 0.1160 0.0191 0.0493 0.0140 0.0000 0.0000 0.0521
8.3000 37500.0000 -3.5000 2.0230 0.0286 0.8114 0.0781 0.0180 0.0465 0.0132 0.0000 0.0000 0.0408
8.3000 37500.0000 -3.7500 1.5371 0.0084 0.8496 0.0485 0.0165 0.0428 0.0122 0.0000 0.0000 0.0304
8.3000 37500.0000 -4.0000 1.1310 0.0024 0.8441 0.0288 0.0148 0.0384 0.0109 0.0000 0.0000 0.0219
8.3000 40000.0000 -1.5000 0.8446 6.5716 0.0805 0.3007 0.0221 0.0571 0.0161 0.0000 0.0027 0.1236
8.3000 40000.0000 -1.7500 1.1009 5.6853 0.1036 0.3044 0.0222 0.0571 0.0161 0.0000 0.0014 0.1200
8.3000 40000.0000 -2.0000 1.4600 4.7970 0.1391 0.3005 0.0222 0.0571 0.0161 0.0000 0.0000 0.1156
8.3000 40000.0000 -2.2500 1.9391 3.8613 0.1930 0.2899 0.0222 0.0571 0.0161 0.0000 0.0000 0.1109
8.3000 40000.0000 -2.5000 2.5154 2.8714 0.2738 0.2731 0.0222 0.0571 0.0162 0.0000 0.0000 0.1060
8.3000 40000.0000 -2.7500 3.0935 1.8880 0.3896 0.2497 0.0222 0.0571 0.0162 0.0000 0.0000 0.1007
8.3000 40000.0000 -3.0000 3.4705 1.0320 0.5420 0.2175 0.0222 0.0570 0.0161 0.0000 0.0000 0.0937
8.3000 40000.0000 -3.2500 3.4453 0.4484 0.7174 0.1759 0.0221 0.0568 0.0161 0.0000 0.0000 0.0841
8.3000 40000.0000 -3.5000 3.0537 0.1591 0.8864 0.1306 0.0219 0.0564 0.0160 0.0000 0.0000 0.0723
8.3000 40000.0000 -3.7500 2.4854 0.0490 1.0157 0.0890 0.0215 0.0555 0.0158 0.0000 0.0000 0.0596
8.3000 40000.0000 -4.0000 1.9295 0.0141 1.0928 0.0571 0.0209 0.0540 0.0153 0.0000 0.0000 0.0477
8.3000 45000.0000 -1.5000 0.7838 8.2504 0.0862 0.3080 0.0224 0.0576 0.0162 0.0000 0.0097 0.1208
8.3000 45000.0000 -1.7500 1.0259 7.1784 0.1089 0.3207 0.0224 0.0576 0.0163 0.0000 0.0056 0.1240
8.3000 45000.0000 -2.0000 1.3762 6.1206 0.1433 0.3234 0.0224 0.0576 0.0163 0.0000 0.0030 0.1240
8.3000 45000.0000 -2.2500 1.8695 5.0303 0.1953 0.3169 0.0225 0.0577 0.0163 0.0000 0.0014 0.1216
8.3000 45000.0000 -2.5000 2.5124 3.8795 0.2730 0.3026 0.0225 0.0578 0.0164 0.0000 0.0000 0.1179
8.3000 45000.0000 -2.7500 3.2317 2.6896 0.3852 0.2809 0.0226 0.0579 0.0164 0.0000 0.0000 0.1133
8.3000 45000.0000 -3.0000 3.8324 1.5791 0.5377 0.2507 0.0226 0.0581 0.0165 0.0000 0.0000 0.1073
8.3000 45000.0000 -3.2500 4.0482 0.7370 0.7271 0.2104 0.0227 0.0584 0.0166 0.0000 0.0000 0.0990
8.3000 45000.0000 -3.5000 3.7487 0.2738 0.9252 0.1628 0.0228 0.0586 0.0166 0.0000 0.0000 0.0878
8.3000 45000.0000 -3.7500 3.1522 0.0870 1.0992 0.1162 0.0228 0.0586 0.0167 0.0000 0.0000 0.0751
8.3000 45000.0000 -4.0000 2.5158 0.0257 1.2281 0.0780 0.0226 0.0583 0.0166 0.0000 0.0000 0.0625
8.3000 50000.0000 -1.5000 0.6456 9.7918 0.0990 0.2780 0.0223 0.0573 0.0162 0.0019 0.0188 0.1100
8.3000 50000.0000 -1.7500 0.8429 8.6054 0.1242 0.3041 0.0223 0.0574 0.0162 0.0014 0.0119 0.1193
8.3000 50000.0000 -2.0000 1.1349 7.4489 0.1619 0.3201 0.0224 0.0575 0.0162 0.0011 0.0067 0.1251
8.3000 50000.0000 -2.2500 1.5643 6.2852 0.2181 0.3239 0.0225 0.0577 0.0163 0.0000 0.0034 0.1269
8.3000 50000.0000 -2.5000 2.1652 5.0650 0.3010 0.3157 0.0226 0.0579 0.0164 0.0000 0.0016 0.1255
8.3000 50000.0000 -2.7500 2.9155 3.7600 0.4194 0.2967 0.0227 0.0582 0.0165 0.0000 0.0000 0.1219
8.3000 50000.0000 -3.0000 3.6845 2.4339 0.5808 0.2676 0.0229 0.0586 0.0166 0.0000 0.0000 0.1166
8.3000 50000.0000 -3.2500 4.1854 1.2790 0.7827 0.2282 0.0231 0.0592 0.0168 0.0000 0.0000 0.1092
8.3000 50000.0000 -3.5000 4.1529 0.5242 1.0055 0.1806 0.0233 0.0599 0.0170 0.0000 0.0000 0.0991
8.3000 50000.0000 -3.7500 3.6614 0.1761 1.2151 0.1321 0.0236 0.0607 0.0172 0.0000 0.0000 0.0872
8.3000 50000.0000 -4.0000 2.9969 0.0536 1.3802 0.0906 0.0239 0.0614 0.0174 0.0000 0.0000 0.0747
8.3000 55000.0000 -1.5000 0.6731 1.3397 0.1035 0.2955 0.0225 0.0580 0.0164 0.0000 0.0204 0.1258
8.3000 55000.0000 -1.7500 0.8871 0.0144 0.1298 0.3252 0.0225 0.0580 0.0164 0.0000 0.0127 0.1354
8.3000 55000.0000 -2.0000 1.2084 8.7205 0.1688 0.3453 0.0226 0.0581 0.0164 0.0000 0.0071 0.1410
8.3000 55000.0000 -2.2500 1.6888 7.4139 0.2265 0.3524 0.0226 0.0582 0.0165 0.0000 0.0035 0.1423
8.3000 55000.0000 -2.5000 2.3718 6.0352 0.3109 0.3461 0.0227 0.0584 0.0165 0.0000 0.0016 0.1402
8.3000 55000.0000 -2.7500 3.2444 4.5394 0.4308 0.3274 0.0229 0.0587 0.0166 0.0000 0.0000 0.1359
8.3000 55000.0000 -3.0000 4.1627 2.9872 0.5940 0.2975 0.0231 0.0593 0.0168 0.0000 0.0000 0.1300
8.3000 55000.0000 -3.2500 4.8198 1.6019 0.8029 0.2570 0.0234 0.0601 0.0171 0.0000 0.0000 0.1226
8.3000 55000.0000 -3.5000 4.8724 0.6653 1.0438 0.2073 0.0238 0.0612 0.0174 0.0000 0.0000 0.1128
8.3000 55000.0000 -3.7500 4.3447 0.2264 1.2803 0.1554 0.0243 0.0625 0.0178 0.0000 0.0000 0.1010
8.3000 55000.0000 -4.0000 3.6061 0.0697 1.4862 0.1097 0.0249 0.0641 0.0182 0.0000 0.0000 0.0889
8.3000 60000.0000 -1.5000 0.5884 2.4910 0.1225 0.2538 0.0218 0.0560 0.0157 0.0037 0.0339 0.1001
8.3000 60000.0000 -1.7500 0.7708 1.1095 0.1555 0.2902 0.0220 0.0563 0.0158 0.0028 0.0234 0.1150
8.3000 60000.0000 -2.0000 1.0472 9.7587 0.2044 0.3208 0.0221 0.0565 0.0159 0.0023 0.0145 0.1283
8.3000 60000.0000 -2.2500 1.4642 8.4133 0.2769 0.3390 0.0222 0.0567 0.0160 0.0020 0.0079 0.1374
8.3000 60000.0000 -2.5000 2.0711 7.0065 0.3817 0.3405 0.0223 0.0571 0.0161 0.0018 0.0037 0.1411
8.3000 60000.0000 -2.7500 2.8890 5.4779 0.5277 0.3246 0.0225 0.0576 0.0163 0.0016 0.0016 0.1399
8.3000 60000.0000 -3.0000 3.8333 3.8315 0.7216 0.2932 0.0228 0.0583 0.0165 0.0015 0.0000 0.1352
8.3000 60000.0000 -3.2500 4.6522 2.2339 0.9615 0.2495 0.0232 0.0594 0.0168 0.0014 0.0000 0.1281
8.3000 60000.0000 -3.5000 4.9566 1.0185 1.2282 0.1978 0.0237 0.0608 0.0172 0.0012 0.0000 0.1187
8.3000 60000.0000 -3.7500 4.6155 0.3690 1.4856 0.1455 0.0244 0.0626 0.0177 0.0000 0.0000 0.1077
8.3000 60000.0000 -4.0000 3.9257 0.1171 1.7028 0.1009 0.0252 0.0647 0.0184 0.0000 0.0000 0.0960
8.6000 30000.0000 -1.5000 0.6910 0.0110 0.1003 0.1167 0.0030 0.0078 0.0023 0.0000 0.0000 0.0054
8.6000 30000.0000 -1.7500 0.6795 0.0052 0.1419 0.1114 0.0024 0.0062 0.0018 0.0000 0.0000 0.0040
8.6000 30000.0000 -2.0000 0.6546 0.0025 0.1966 0.1011 0.0020 0.0052 0.0015 0.0000 0.0000 0.0031
8.6000 30000.0000 -2.2500 0.6008 0.0012 0.2591 0.0849 0.0017 0.0045 0.0013 0.0000 0.0000 0.0025
8.6000 30000.0000 -2.5000 0.5047 0.0000 0.3126 0.0637 0.0016 0.0041 0.0012 0.0000 0.0000 0.0021
8.6000 30000.0000 -2.7500 0.3614 0.0000 0.3264 0.0406 0.0015 0.0039 0.0011 0.0000 0.0000 0.0017
8.6000 30000.0000 -3.0000 0.2027 0.0000 0.2805 0.0209 0.0014 0.0038 0.0011 0.0000 0.0000 0.0012
8.6000 30000.0000 -3.2500 0.0946 0.0000 0.2093 0.0091 0.0014 0.0037 0.0011 0.0000 0.0000 0.0000
8.6000 30000.0000 -3.5000 0.0488 0.0000 0.1599 0.0041 0.0014 0.0036 0.0010 0.0000 0.0000 0.0000
8.6000 30000.0000 -3.7500 0.0164 0.0000 0.0682 0.0017 0.0016 0.0044 0.0013 0.0000 0.0000 0.0000
8.6000 30000.0000 -4.0000 0.0107 0.0000 0.0532 0.0000 0.0000 0.0026 0.0000 0.0000 0.0000 0.0000
8.6000 32500.0000 -1.5000 1.6201 0.1615 0.1265 0.2243 0.0087 0.0227 0.0065 0.0000 0.0000 0.0227
8.6000 32500.0000 -1.7500 1.5767 0.0908 0.1772 0.2118 0.0072 0.0189 0.0054 0.0000 0.0000 0.0181
8.6000 32500.0000 -2.0000 1.4919 0.0477 0.2466 0.1929 0.0062 0.0161 0.0046 0.0000 0.0000 0.0146
8.6000 32500.0000 -2.2500 1.3500 0.0235 0.3330 0.1660 0.0055 0.0143 0.0041 0.0000 0.0000 0.0118
8.6000 32500.0000 -2.5000 1.1263 0.0109 0.4195 0.1304 0.0050 0.0131 0.0038 0.0000 0.0000 0.0096
8.6000 32500.0000 -2.7500 0.8114 0.0046 0.4656 0.0891 0.0047 0.0124 0.0036 0.0000 0.0000 0.0075
8.6000 32500.0000 -3.0000 0.4671 0.0016 0.4296 0.0502 0.0046 0.0120 0.0034 0.0000 0.0000 0.0053
8.6000 32500.0000 -3.2500 0.2199 0.0000 0.3369 0.0235 0.0045 0.0118 0.0034 0.0000 0.0000 0.0030
8.6000 32500.0000 -3.5000 0.1076 0.0000 0.2597 0.0107 0.0043 0.0113 0.0032 0.0000 0.0000 0.0015
8.6000 32500.0000 -3.7500 0.0615 0.0000 0.2119 0.0054 0.0038 0.0102 0.0029 0.0000 0.0000 0.0000
8.6000 35000.0000 -4.0000 0.0999 0.0000 0.3069 0.0082 0.0082 0.0217 0.0062 0.0000 0.0000 0.0030
8.6000 35000.0000 -1.5000 2.1009 1.1207 0.1174 0.3125 0.0186 0.0485 0.0137 0.0000 0.0000 0.0640
8.6000 35000.0000 -1.7500 2.1861 0.7832 0.1651 0.2996 0.0169 0.0439 0.0124 0.0000 0.0000 0.0551
8.6000 35000.0000 -2.0000 2.1902 0.5066 0.2322 0.2790 0.0152 0.0396 0.0113 0.0000 0.0000 0.0472
8.6000 35000.0000 -2.2500 2.0674 0.2929 0.3198 0.2476 0.0140 0.0363 0.0103 0.0000 0.0000 0.0401
8.6000 35000.0000 -2.5000 1.7873 0.1473 0.4178 0.2043 0.0131 0.0340 0.0097 0.0000 0.0000 0.0332
8.6000 35000.0000 -2.7500 1.3741 0.0632 0.4989 0.1521 0.0125 0.0327 0.0093 0.0000 0.0000 0.0264
8.6000 35000.0000 -3.0000 0.9075 0.0225 0.5242 0.0989 0.0122 0.0319 0.0091 0.0000 0.0000 0.0193
8.6000 35000.0000 -3.2500 0.5051 0.0062 0.4781 0.0550 0.0118 0.0309 0.0088 0.0000 0.0000 0.0122
8.6000 35000.0000 -3.5000 0.2676 0.0014 0.4073 0.0279 0.0110 0.0288 0.0082 0.0000 0.0000 0.0071
8.6000 35000.0000 -3.7500 0.1584 0.0000 0.3520 0.0148 0.0097 0.0257 0.0073 0.0000 0.0000 0.0045
8.6000 35000.0000 -4.0000 0.0999 0.0000 0.3069 0.0082 0.0082 0.0217 0.0062 0.0000 0.0000 0.0030
8.6000 37500.0000 -1.5000 1.2321 2.6817 0.0921 0.3204 0.0223 0.0581 0.0164 0.0000 0.0000 0.0862
8.6000 37500.0000 -1.7500 1.4621 2.1081 0.1257 0.3116 0.0223 0.0578 0.0164 0.0000 0.0000 0.0825
8.6000 37500.0000 -2.0000 1.6720 1.5826 0.1773 0.2988 0.0221 0.0574 0.0163 0.0000 0.0000 0.0784
8.6000 37500.0000 -2.2500 1.8198 1.0973 0.2517 0.2785 0.0218 0.0565 0.0160 0.0000 0.0000 0.0731
8.6000 37500.0000 -2.5000 1.8443 0.6699 0.3481 0.2472 0.0213 0.0553 0.0157 0.0000 0.0000 0.0657
8.6000 37500.0000 -2.7500 1.6793 0.3394 0.4534 0.2029 0.0208 0.0539 0.0153 0.0000 0.0000 0.0559
8.6000 37500.0000 -3.0000 1.3165 0.1350 0.5372 0.1485 0.0201 0.0522 0.0148 0.0000 0.0000 0.0437
8.6000 37500.0000 -3.2500 0.8595 0.0408 0.5600 0.0938 0.0192 0.0500 0.0142 0.0000 0.0000 0.0304
8.6000 37500.0000 -3.5000 0.4990 0.0097 0.5258 0.0523 0.0179 0.0468 0.0133 0.0000 0.0000 0.0194
8.6000 37500.0000 -3.7500 0.3007 0.0023 0.4786 0.0287 0.0163 0.0427 0.0122 0.0000 0.0000 0.0126
8.6000 37500.0000 -4.0000 0.1914 0.0000 0.4326 0.0163 0.0143 0.0377 0.0108 0.0000 0.0000 0.0084
8.6000 40000.0000 -1.5000 0.7772 5.2908 0.1012 0.3511 0.0226 0.0585 0.0165 0.0000 0.0015 0.1080
8.6000 40000.0000 -1.7500 0.9753 4.4172 0.1289 0.3508 0.0226 0.0586 0.0166 0.0000 0.0000 0.1030
8.6000 40000.0000 -2.0000 1.2332 3.5919 0.1710 0.3424 0.0226 0.0586 0.0166 0.0000 0.0000 0.0980
8.6000 40000.0000 -2.2500 1.5401 2.7877 0.2340 0.3273 0.0226 0.0586 0.0166 0.0000 0.0000 0.0932
8.6000 40000.0000 -2.5000 1.8568 2.0110 0.3257 0.3062 0.0226 0.0585 0.0166 0.0000 0.0000 0.0888
8.6000 40000.0000 -2.7500 2.0956 1.2879 0.4504 0.2765 0.0226 0.0584 0.0166 0.0000 0.0000 0.0837
8.6000 40000.0000 -3.0000 2.1120 0.6746 0.5965 0.2325 0.0225 0.0583 0.0166 0.0000 0.0000 0.0755
8.6000 40000.0000 -3.2500 1.7912 0.2654 0.7236 0.1739 0.0224 0.0581 0.0165 0.0000 0.0000 0.0629
8.6000 40000.0000 -3.5000 1.2781 0.0781 0.7881 0.1139 0.0222 0.0576 0.0164 0.0000 0.0000 0.0479
8.6000 40000.0000 -3.7500 0.8353 0.0195 0.7889 0.0686 0.0217 0.0566 0.0161 0.0000 0.0000 0.0348
8.6000 40000.0000 -4.0000 0.5449 0.0050 0.7562 0.0408 0.0209 0.0546 0.0156 0.0000 0.0000 0.0253
8.6000 45000.0000 -1.5000 0.7588 7.0863 0.1125 0.3704 0.0228 0.0589 0.0167 0.0000 0.0059 0.1113
8.6000 45000.0000 -1.7500 0.9664 5.9774 0.1410 0.3812 0.0228 0.0590 0.0167 0.0000 0.0032 0.1119
8.6000 45000.0000 -2.0000 1.2498 4.9308 0.1836 0.3803 0.0228 0.0590 0.0167 0.0000 0.0016 0.1100
8.6000 45000.0000 -2.2500 1.6209 3.9194 0.2474 0.3695 0.0229 0.0591 0.0168 0.0000 0.0000 0.1067
8.6000 45000.0000 -2.5000 2.0508 2.9302 0.3406 0.3508 0.0229 0.0592 0.0168 0.0000 0.0000 0.1030
8.6000 45000.0000 -2.7500 2.4511 1.9781 0.4703 0.3235 0.0229 0.0593 0.0168 0.0000 0.0000 0.0987
8.6000 45000.0000 -3.0000 2.6595 1.1248 0.6338 0.2830 0.0230 0.0594 0.0169 0.0000 0.0000 0.0921
8.6000 45000.0000 -3.2500 2.4936 0.4922 0.8062 0.2259 0.0231 0.0597 0.0170 0.0000 0.0000 0.0813
8.6000 45000.0000 -3.5000 1.9542 0.1606 0.9318 0.1597 0.0231 0.0599 0.0171 0.0000 0.0000 0.0662
8.6000 45000.0000 -3.7500 1.3606 0.0430 0.9855 0.1024 0.0231 0.0600 0.0171 0.0000 0.0000 0.0511
8.6000 45000.0000 -4.0000 0.9177 0.0113 0.9837 0.0635 0.0228 0.0594 0.0169 0.0000 0.0000 0.0388
8.6000 50000.0000 -1.5000 0.6726 8.9327 0.1350 0.3457 0.0227 0.0586 0.0166 0.0017 0.0122 0.1070
8.6000 50000.0000 -1.7500 0.8594 7.6142 0.1682 0.3729 0.0228 0.0588 0.0166 0.0013 0.0073 0.1131
8.6000 50000.0000 -2.0000 1.1251 6.3996 0.2174 0.3879 0.0228 0.0589 0.0167 0.0011 0.0039 0.1160
8.6000 50000.0000 -2.2500 1.4905 5.2320 0.2893 0.3883 0.0229 0.0591 0.0168 0.0000 0.0019 0.1158
8.6000 50000.0000 -2.5000 1.9511 4.0771 0.3927 0.3748 0.0230 0.0593 0.0168 0.0000 0.0000 0.1133
8.6000 50000.0000 -2.7500 2.4475 2.9268 0.5352 0.3491 0.0231 0.0596 0.0169 0.0000 0.0000 0.1095
8.6000 50000.0000 -3.0000 2.8336 1.8286 0.7184 0.3102 0.0232 0.0600 0.0171 0.0000 0.0000 0.1038
8.6000 50000.0000 -3.2500 2.8979 0.9134 0.9226 0.2557 0.0235 0.0606 0.0172 0.0000 0.0000 0.0947
8.6000 50000.0000 -3.5000 2.5183 0.3409 1.1007 0.1897 0.0237 0.0614 0.0175 0.0000 0.0000 0.0812
8.6000 50000.0000 -3.7500 1.8885 0.1000 1.2038 0.1271 0.0240 0.0622 0.0177 0.0000 0.0000 0.0658
8.6000 50000.0000 -4.0000 1.3161 0.0270 1.2277 0.0807 0.0242 0.0628 0.0179 0.0000 0.0000 0.0518
8.6000 55000.0000 -1.5000 0.7194 0.8325 0.1433 0.3755 0.0229 0.0592 0.0168 0.0000 0.0139 0.1252
8.6000 55000.0000 -1.7500 0.9369 9.3543 0.1795 0.4100 0.0229 0.0592 0.0168 0.0000 0.0083 0.1322
8.6000 55000.0000 -2.0000 1.2552 7.9650 0.2326 0.4321 0.0230 0.0593 0.0168 0.0000 0.0044 0.1354
8.6000 55000.0000 -2.2500 1.7090 6.6211 0.3102 0.4384 0.0230 0.0595 0.0169 0.0000 0.0021 0.1352
8.6000 55000.0000 -2.5000 2.3053 5.2557 0.4211 0.4284 0.0231 0.0597 0.0170 0.0000 0.0000 0.1326
8.6000 55000.0000 -2.7500 2.9801 3.8492 0.5740 0.4035 0.0233 0.0601 0.0171 0.0000 0.0000 0.1285
8.6000 55000.0000 -3.0000 3.5612 2.4630 0.7737 0.3637 0.0235 0.0606 0.0173 0.0000 0.0000 0.1227
8.6000 55000.0000 -3.2500 3.7932 1.2729 1.0105 0.3076 0.0238 0.0615 0.0175 0.0000 0.0000 0.1141
8.6000 55000.0000 -3.5000 3.4242 0.4919 1.2350 0.2358 0.0242 0.0627 0.0179 0.0000 0.0000 0.1005
8.6000 55000.0000 -3.7500 2.6818 0.1510 1.3975 0.1651 0.0248 0.0642 0.0183 0.0000 0.0000 0.0847
8.6000 55000.0000 -4.0000 1.9353 0.0421 1.4763 0.1090 0.0253 0.0658 0.0188 0.0000 0.0000 0.0694
8.6000 60000.0000 -1.5000 0.6646 2.4305 0.1751 0.3309 0.0223 0.0575 0.0162 0.0034 0.0245 0.1039
8.6000 60000.0000 -1.7500 0.8649 0.8153 0.2222 0.3751 0.0224 0.0577 0.0163 0.0026 0.0162 0.1173
8.6000 60000.0000 -2.0000 1.1610 9.3176 0.2914 0.4116 0.0225 0.0579 0.0164 0.0022 0.0096 0.1286
8.6000 60000.0000 -2.2500 1.5879 7.8738 0.3919 0.4320 0.0226 0.0582 0.0165 0.0019 0.0050 0.1357
8.6000 60000.0000 -2.5000 2.1671 6.4126 0.5334 0.4307 0.0228 0.0586 0.0166 0.0017 0.0023 0.1380
8.6000 60000.0000 -2.7500 2.8620 4.8795 0.7244 0.4072 0.0230 0.0591 0.0168 0.0016 0.0000 0.1361
8.6000 60000.0000 -3.0000 3.5356 3.3083 0.9674 0.3640 0.0233 0.0599 0.0170 0.0015 0.0000 0.1311
8.6000 60000.0000 -3.2500 3.9450 1.8588 1.2470 0.3038 0.0237 0.0609 0.0173 0.0013 0.0000 0.1229
8.6000 60000.0000 -3.5000 3.8098 0.7995 1.5148 0.2317 0.0242 0.0625 0.0178 0.0011 0.0000 0.1107
8.6000 60000.0000 -3.7500 3.1587 0.2654 1.7079 0.1609 0.0250 0.0644 0.0183 0.0000 0.0000 0.0956
8.6000 60000.0000 -4.0000 2.3592 0.0770 1.7957 0.1050 0.0258 0.0666 0.0190 0.0000 0.0000 0.0800
8.9000 30000.0000 -1.5000 0.1766 0.0035 0.0730 0.0957 0.0028 0.0076 0.0022 0.0000 0.0000 0.0044
8.9000 30000.0000 -1.7500 0.0037 0.0000 0.0108 0.0091 0.0045 0.0141 0.0055 0.0000 0.0000 0.0014
8.9000 30000.0000 -2.0000 0.0000 0.0000 0.0094 0.0051 0.0045 0.0145 0.0058 0.0000 0.0000 0.0000
8.9000 30000.0000 -2.2500 0.0000 0.0000 0.0083 0.0037 0.0037 0.0118 0.0048 0.0000 0.0000 0.0000
